,Entity,Day,COVID-19 doses (daily),Daily new confirmed deaths due to COVID-19 per million people,Daily new confirmed deaths due to COVID-19
461,Africa,2022-02-28,1383624.9,0.10578608,105786.08
462,Africa,2022-03-01,1213603.6,0.20604086,206040.86
463,Africa,2022-03-02,1797477.4,0.08089524,80895.23999999999
464,Africa,2022-03-03,1397557.6,0.083660886,83660.886
465,Africa,2022-03-04,1505959.1,0.73358846,733588.46
466,Africa,2022-03-05,1153200.6,0.06844982,68449.81999999999
467,Africa,2022-03-06,1114507.0,0.04563321,45633.21
468,Africa,2022-03-07,1439560.0,0.07052405,70524.05
469,Africa,2022-03-08,1406056.1,0.09956337,99563.37
470,Africa,2022-03-09,1280406.4,0.059461456,59461.456000000006
471,Africa,2022-03-10,980245.94,0.06430134,64301.34
472,Africa,2022-03-11,1086787.2,0.047707446,47707.446
473,Africa,2022-03-12,806915.9,0.049090274,49090.274000000005
474,Africa,2022-03-13,808430.9,0.017285308,17285.308
475,Africa,2022-03-14,868774.06,0.03664485,36644.85
476,Africa,2022-03-15,950438.94,0.023508018,23508.018
477,Africa,2022-03-16,970971.4,0.020742368,20742.368000000002
478,Africa,2022-03-17,941672.75,0.04563321,45633.21
479,Africa,2022-03-18,906614.6,0.052547332,52547.332
480,Africa,2022-03-19,963698.2,0.092649244,92649.244
481,Africa,2022-03-20,889569.94,0.01521107,15211.07
482,Africa,2022-03-21,792760.4,0.100946195,100946.195
483,Africa,2022-03-22,851314.2,0.012445421,12445.421
484,Africa,2022-03-23,939796.75,0.020742368,20742.368000000002
485,Africa,2022-03-24,1035303.75,0.013136833,13136.833
486,Africa,2022-03-25,1027206.1,0.029039316,29039.316
487,Africa,2022-03-26,962075.06,0.052547332,52547.332
488,Africa,2022-03-27,858802.75,0.023508018,23508.018
489,Africa,2022-03-28,987499.4,0.11892291,118922.91
490,Africa,2022-03-29,1003884.1,0.013828246,13828.246000000001
491,Africa,2022-03-30,1557086.6,0.009679772,9679.771999999999
492,Africa,2022-03-31,1566518.6,0.033187788,33187.788
493,Africa,2022-04-01,1125236.6,0.015902482,15902.481999999998
494,Africa,2022-04-02,1078481.2,0.056004394,56004.394
495,Africa,2022-04-03,1046104.8,0.008296947,8296.947
496,Africa,2022-04-04,1023150.8,0.086426534,86426.534
497,Africa,2022-04-05,992037.56,0.024890842,24890.842
498,Africa,2022-04-06,1014900.56,0.013136833,13136.833
499,Africa,2022-04-07,1037436.06,0.004839886,4839.8859999999995
500,Africa,2022-04-08,1005703.7,0.006914123,6914.1230000000005
501,Africa,2022-04-09,1033365.6,0.051164508,51164.507999999994
502,Africa,2022-04-10,874258.5,0.011062597,11062.597
503,Africa,2022-04-11,631023.6,0.062227104,62227.104
504,Africa,2022-04-12,690380.06,0.0062227105,6222.7105
505,Africa,2022-04-13,641941.1,0.022125194,22125.194
506,Africa,2022-04-14,658971.1,0.011754009,11754.009
507,Africa,2022-04-15,626002.94,0.0062227105,6222.7105
508,Africa,2022-04-16,586816.25,0.035262026,35262.026000000005
509,Africa,2022-04-17,581595.5,0.0055312985,5531.2985
510,Africa,2022-04-18,580695.5,0.020742368,20742.368000000002
511,Africa,2022-04-19,592323.06,0.026965078,26965.078
512,Africa,2022-04-20,622324.4,0.011754009,11754.009
513,Africa,2022-04-21,662802.9,0.014519658,14519.658
514,Africa,2022-04-22,653142.9,0.057387218,57387.21799999999
515,Africa,2022-04-23,655836.1,0.038027674,38027.674
516,Africa,2022-04-24,557722.9,0.011754009,11754.009
517,Africa,2022-04-25,760982.56,0.018668132,18668.132
518,Africa,2022-04-26,817510.25,0.027656492,27656.492000000002
519,Africa,2022-04-27,1376396.4,0.015902482,15902.481999999998
520,Africa,2022-04-28,1353116.0,0.0062227105,6222.7105
521,Africa,2022-04-29,1394642.0,0.0013828246,1382.8246
522,Africa,2022-04-30,1366495.5,0.031113552,31113.552
523,Africa,2022-05-01,1258996.4,0.0034570615,3457.0615000000003
524,Africa,2022-05-02,710019.56,0.011754009,11754.009
525,Africa,2022-05-03,716460.1,0.009679772,9679.771999999999
526,Africa,2022-05-04,801708.94,0.004839886,4839.8859999999995
527,Africa,2022-05-05,831801.8,0.06914123,69141.23
528,Africa,2022-05-06,836640.2,0.0013828246,1382.8246
529,Africa,2022-05-07,851396.2,0.07605535,76055.34999999999
530,Africa,2022-05-08,803524.2,0.009679772,9679.771999999999
531,Africa,2022-05-09,600090.2,0.014519658,14519.658
532,Africa,2022-05-10,752593.2,0.01521107,15211.07
533,Africa,2022-05-11,724135.4,0.02143378,21433.78
534,Africa,2022-05-12,767289.4,0.035262026,35262.026000000005
535,Africa,2022-05-13,730614.56,0.015902482,15902.481999999998
536,Africa,2022-05-14,796125.5,0.09403207,94032.06999999999
537,Africa,2022-05-15,814149.5,0.04563321,45633.21
538,Africa,2022-05-16,1456982.4,0.00898836,8988.36
539,Africa,2022-05-17,1472321.9,0.01521107,15211.07
540,Africa,2022-05-18,1528782.9,0.031804964,31804.963999999996
541,Africa,2022-05-19,1479960.2,0.040101912,40101.912000000004
542,Africa,2022-05-20,1467642.9,0.024890842,24890.842
543,Africa,2022-05-21,1516454.9,0.02419943,24199.43
544,Africa,2022-05-22,1461716.9,0.015902482,15902.481999999998
545,Africa,2022-05-23,908366.1,0.011062597,11062.597
546,Africa,2022-05-24,965159.25,0.019359544,19359.543999999998
547,Africa,2022-05-25,963155.25,0.037336264,37336.264
548,Africa,2022-05-26,965646.25,0.029730728,29730.728000000003
549,Africa,2022-05-27,1126403.6,0.035262026,35262.026000000005
550,Africa,2022-05-28,910990.56,0.037336264,37336.264
551,Africa,2022-05-29,878772.56,0.011062597,11062.597
552,Africa,2022-05-30,870565.3,0.012445421,12445.421
553,Africa,2022-05-31,794145.9,0.01521107,15211.07
554,Africa,2022-06-01,972371.4,0.029039316,29039.316
555,Africa,2022-06-02,988880.1,0.029730728,29730.728000000003
556,Africa,2022-06-03,1019815.6,0.025582254,25582.253999999997
557,Africa,2022-06-04,820166.94,0.029730728,29730.728000000003
558,Africa,2022-06-05,787992.94,0.028347904,28347.904
559,Africa,2022-06-06,995426.6,0.01521107,15211.07
560,Africa,2022-06-07,1025981.3,0.02419943,24199.43
561,Africa,2022-06-08,1129833.4,0.049090274,49090.274000000005
562,Africa,2022-06-09,1043753.56,0.022125194,22125.194
563,Africa,2022-06-10,1042864.56,0.023508018,23508.018
564,Africa,2022-06-11,1045370.56,0.016593894,16593.894
565,Africa,2022-06-12,1005353.56,0.00898836,8988.36
566,Africa,2022-06-13,994734.75,0.014519658,14519.658
567,Africa,2022-06-14,1025511.3,0.02143378,21433.78
568,Africa,2022-06-15,1004790.1,0.04217615,42176.15
569,Africa,2022-06-16,997021.06,0.02419943,24199.43
570,Africa,2022-06-17,974206.7,0.011062597,11062.597
571,Africa,2022-06-18,964444.7,0.009679772,9679.771999999999
572,Africa,2022-06-19,944345.7,0.04839886,48398.86
573,Africa,2022-06-20,4158775.5,0.02419943,24199.43
574,Africa,2022-06-21,4178162.5,0.023508018,23508.018
575,Africa,2022-06-22,4184597.5,0.020050956,20050.956000000002
576,Africa,2022-06-23,4248979.5,0.049781684,49781.684
577,Africa,2022-06-24,4176175.8,0.014519658,14519.658
578,Africa,2022-06-25,4168017.8,0.02419943,24199.43
579,Africa,2022-06-26,4148906.8,0.016593894,16593.894
580,Africa,2022-06-27,1430807.5,0.027656492,27656.492000000002
581,Africa,2022-06-28,1822731.6,0.009679772,9679.771999999999
582,Africa,2022-06-29,1820809.9,0.022125194,22125.194
583,Africa,2022-06-30,1483650.6,0.029730728,29730.728000000003
584,Africa,2022-07-01,1405809.4,0.013828246,13828.246000000001
585,Africa,2022-07-02,1403465.4,0.011754009,11754.009
586,Africa,2022-07-03,1403073.4,0.007605535,7605.535
587,Africa,2022-07-04,1272732.9,0.049090274,49090.274000000005
588,Africa,2022-07-05,1273324.9,0.029730728,29730.728000000003
589,Africa,2022-07-06,1212643.9,0.022125194,22125.194
590,Africa,2022-07-07,1211618.9,0.01797672,17976.72
591,Africa,2022-07-08,1269151.0,0.029039316,29039.316
592,Africa,2022-07-09,1224036.2,0.009679772,9679.771999999999
593,Africa,2022-07-10,1204465.2,0.013828246,13828.246000000001
594,Africa,2022-07-11,1305753.8,0.072598286,72598.286
595,Africa,2022-07-12,1324564.5,0.013136833,13136.833
596,Africa,2022-07-13,1325881.5,0.015902482,15902.481999999998
597,Africa,2022-07-14,1322107.2,0.017285308,17285.308
598,Africa,2022-07-15,1316711.2,0.009679772,9679.771999999999
599,Africa,2022-07-16,1315014.2,0.026273666,26273.666
600,Africa,2022-07-17,1665945.8,0.0055312985,5531.2985
601,Africa,2022-07-18,1389743.5,0.092649244,92649.244
602,Africa,2022-07-19,1405275.9,0.02419943,24199.43
603,Africa,2022-07-20,1140032.9,0.011062597,11062.597
604,Africa,2022-07-21,1147652.9,0.012445421,12445.421
605,Africa,2022-07-22,1143693.9,0.007605535,7605.535
606,Africa,2022-07-23,1127835.9,0.018668132,18668.132
607,Africa,2022-07-24,1122499.9,0.007605535,7605.535
608,Africa,2022-07-25,997743.3,0.08504371,85043.70999999999
609,Africa,2022-07-26,1021219.1,0.011754009,11754.009
610,Africa,2022-07-27,1039661.1,0.023508018,23508.018
611,Africa,2022-07-28,965371.75,0.0062227105,6222.7105
612,Africa,2022-07-29,963449.75,0.010371184,10371.184000000001
613,Africa,2022-07-30,963889.75,0.01797672,17976.72
614,Africa,2022-07-31,952384.75,0.0027656492,2765.6492
615,Africa,2022-08-01,932474.25,0.050473098,50473.098
616,Africa,2022-08-02,938383.4,0.0020742367,2074.2367
617,Africa,2022-08-03,943086.3,0.004839886,4839.8859999999995
618,Africa,2022-08-04,940754.7,0.011754009,11754.009
619,Africa,2022-08-05,940047.7,0.009679772,9679.771999999999
620,Africa,2022-08-06,937069.7,0.00898836,8988.36
621,Africa,2022-08-07,930700.0,0.006914123,6914.1230000000005
622,Africa,2022-08-08,809013.94,0.03595344,35953.44
623,Africa,2022-08-09,810186.94,0.0027656492,2765.6492
624,Africa,2022-08-10,798822.2,0.0027656492,2765.6492
625,Africa,2022-08-11,811114.2,0.006914123,6914.1230000000005
626,Africa,2022-08-12,810353.2,0.010371184,10371.184000000001
627,Africa,2022-08-13,763420.06,0.007605535,7605.535
628,Africa,2022-08-14,755119.06,0.006914123,6914.1230000000005
629,Africa,2022-08-15,742250.9,0.029730728,29730.728000000003
630,Africa,2022-08-16,874270.5,0.0013828246,1382.8246
631,Africa,2022-08-17,880801.5,0.0677584,67758.4
632,Africa,2022-08-18,874993.5,0.0055312985,5531.2985
633,Africa,2022-08-19,878730.5,0.0027656492,2765.6492
634,Africa,2022-08-20,879578.25,0.007605535,7605.535
635,Africa,2022-08-21,864125.25,0.0027656492,2765.6492
636,Africa,2022-08-22,884659.8,0.0062227105,6222.7105
637,Africa,2022-08-23,895363.06,0.0013828246,1382.8246
638,Africa,2022-08-24,896532.94,0.020742368,20742.368000000002
639,Africa,2022-08-25,899610.25,0.013828246,13828.246000000001
640,Africa,2022-08-26,896460.25,0.00898836,8988.36
641,Africa,2022-08-27,893881.25,0.00898836,8988.36
642,Africa,2022-08-28,881837.2,0.0,0.0
643,Africa,2022-08-29,788860.44,0.004839886,4839.8859999999995
644,Africa,2022-08-30,806972.44,0.0020742367,2074.2367
645,Africa,2022-08-31,796615.5,0.004839886,4839.8859999999995
646,Africa,2022-09-01,797024.5,0.020050956,20050.956000000002
647,Africa,2022-09-02,797017.5,0.011062597,11062.597
648,Africa,2022-09-03,795516.5,0.0027656492,2765.6492
649,Africa,2022-09-04,788901.5,0.0006914123,691.4123
650,Africa,2022-09-05,655725.6,0.017285308,17285.308
651,Africa,2022-09-06,663588.6,0.0013828246,1382.8246
652,Africa,2022-09-07,664671.6,0.0006914123,691.4123
653,Africa,2022-09-08,664218.6,0.028347904,28347.904
654,Africa,2022-09-09,664129.6,0.0006914123,691.4123
655,Africa,2022-09-10,663919.6,0.0013828246,1382.8246
656,Africa,2022-09-11,655818.6,0.0006914123,691.4123
657,Africa,2022-09-12,645015.3,0.01797672,17976.72
658,Africa,2022-09-13,679339.2,0.0006914123,691.4123
659,Africa,2022-09-14,683911.7,0.0006914123,691.4123
660,Africa,2022-09-15,683847.7,0.020050956,20050.956000000002
661,Africa,2022-09-16,683755.7,0.0013828246,1382.8246
662,Africa,2022-09-17,678738.7,0.0027656492,2765.6492
663,Africa,2022-09-18,678738.7,0.0034570615,3457.0615000000003
664,Africa,2022-09-19,974990.9,0.006914123,6914.1230000000005
665,Africa,2022-09-20,988595.94,0.0,0.0
666,Africa,2022-09-21,989181.7,0.0006914123,691.4123
667,Africa,2022-09-22,988652.06,0.020742368,20742.368000000002
668,Africa,2022-09-23,992561.1,0.0006914123,691.4123
669,Africa,2022-09-24,994097.1,0.0006914123,691.4123
670,Africa,2022-09-25,985580.1,0.0,0.0
671,Africa,2022-09-26,1223795.0,0.0041484735,4148.4735
672,Africa,2022-09-27,1238130.4,0.0006914123,691.4123
673,Africa,2022-09-28,1261453.8,0.0034570615,3457.0615000000003
674,Africa,2022-09-29,1302466.4,0.004839886,4839.8859999999995
675,Africa,2022-09-30,1229157.8,0.014519658,14519.658
676,Africa,2022-10-01,1224998.0,0.0006914123,691.4123
677,Africa,2022-10-02,1225233.5,0.0,0.0
678,Africa,2022-10-03,1269972.4,0.006914123,6914.1230000000005
679,Africa,2022-10-04,1269450.4,0.0013828246,1382.8246
680,Africa,2022-10-05,1272052.1,0.0013828246,1382.8246
681,Africa,2022-10-06,1272356.6,0.011062597,11062.597
682,Africa,2022-10-07,1271897.6,0.0020742367,2074.2367
683,Africa,2022-10-08,1270957.6,0.0,0.0
684,Africa,2022-10-09,1266000.6,0.0006914123,691.4123
685,Africa,2022-10-10,935826.94,0.0013828246,1382.8246
686,Africa,2022-10-11,942239.94,0.0013828246,1382.8246
687,Africa,2022-10-12,921339.2,0.0006914123,691.4123
688,Africa,2022-10-13,922213.2,0.03664485,36644.85
689,Africa,2022-10-14,922213.2,0.0013828246,1382.8246
690,Africa,2022-10-15,1190481.9,0.0013828246,1382.8246
691,Africa,2022-10-16,1184249.9,0.0006914123,691.4123
692,Africa,2022-10-17,1356128.4,0.006914123,6914.1230000000005
693,Africa,2022-10-18,1086366.6,0.0020742367,2074.2367
694,Africa,2022-10-19,1086986.2,0.0013828246,1382.8246
695,Africa,2022-10-20,1087999.2,0.008296947,8296.947
696,Africa,2022-10-21,1014083.1,0.0034570615,3457.0615000000003
697,Africa,2022-10-22,1009588.6,0.0006914123,691.4123
698,Africa,2022-10-23,1009588.6,0.0006914123,691.4123
699,Africa,2022-10-24,1190420.0,0.0020742367,2074.2367
700,Africa,2022-10-25,1197692.8,0.0041484735,4148.4735
701,Africa,2022-10-26,1192044.8,0.0006914123,691.4123
702,Africa,2022-10-27,1190883.8,0.038027674,38027.674
703,Africa,2022-10-28,1159436.1,0.0006914123,691.4123
704,Africa,2022-10-29,1158494.1,0.0,0.0
705,Africa,2022-10-30,1153365.1,0.0,0.0
706,Africa,2022-10-31,916442.06,0.0027656492,2765.6492
707,Africa,2022-11-01,916442.06,0.0006914123,691.4123
708,Africa,2022-11-02,919941.56,0.0006914123,691.4123
709,Africa,2022-11-03,921183.56,0.03664485,36644.85
710,Africa,2022-11-04,910245.25,0.0,0.0
711,Africa,2022-11-05,908759.25,0.0020742367,2074.2367
712,Africa,2022-11-06,902836.25,0.0041484735,4148.4735
713,Africa,2022-11-07,645478.75,0.007605535,7605.535
714,Africa,2022-11-08,652005.75,0.0034570615,3457.0615000000003
715,Africa,2022-11-09,653390.7,0.0,0.0
716,Africa,2022-11-10,655143.7,0.007605535,7605.535
717,Africa,2022-11-11,655070.7,0.0,0.0
718,Africa,2022-11-12,653640.7,0.0,0.0
719,Africa,2022-11-13,647023.7,0.0013828246,1382.8246
720,Africa,2022-11-14,822332.06,0.008296947,8296.947
721,Africa,2022-11-15,830824.5,0.0034570615,3457.0615000000003
722,Africa,2022-11-16,841215.06,0.0,0.0
723,Africa,2022-11-17,841629.06,0.020050956,20050.956000000002
724,Africa,2022-11-18,841241.06,0.0034570615,3457.0615000000003
725,Africa,2022-11-19,839942.06,0.0013828246,1382.8246
726,Africa,2022-11-20,833483.06,0.0006914123,691.4123
727,Africa,2022-11-21,1766185.0,0.008296947,8296.947
728,Africa,2022-11-22,1772643.0,0.0027656492,2765.6492
729,Africa,2022-11-23,1772472.0,0.0006914123,691.4123
730,Africa,2022-11-24,1773381.0,0.0,0.0
731,Africa,2022-11-25,1774386.0,0.022816606,22816.606
732,Africa,2022-11-26,1771944.0,0.0020742367,2074.2367
733,Africa,2022-11-27,1766594.0,0.0027656492,2765.6492
734,Africa,2022-11-28,1341765.6,0.004839886,4839.8859999999995
735,Africa,2022-11-29,1288931.4,0.0006914123,691.4123
736,Africa,2022-11-30,1289495.5,0.0,0.0
737,Africa,2022-12-01,1289252.5,0.025582254,25582.253999999997
738,Africa,2022-12-02,1288493.2,0.0013828246,1382.8246
739,Africa,2022-12-03,1286084.2,0.0013828246,1382.8246
740,Africa,2022-12-04,1281067.2,0.0013828246,1382.8246
741,Africa,2022-12-05,1376793.6,0.010371184,10371.184000000001
742,Africa,2022-12-06,1381161.9,0.0006914123,691.4123
743,Africa,2022-12-07,1382665.9,0.0006914123,691.4123
744,Africa,2022-12-08,1381560.8,0.06015287,60152.869999999995
745,Africa,2022-12-09,1381712.8,0.0020742367,2074.2367
746,Africa,2022-12-10,1380283.8,0.0020742367,2074.2367
747,Africa,2022-12-11,1376229.8,0.0013828246,1382.8246
748,Africa,2022-12-12,1043713.1,0.007605535,7605.535
749,Africa,2022-12-13,1062606.6,0.0020742367,2074.2367
750,Africa,2022-12-14,1064994.1,0.0006914123,691.4123
751,Africa,2022-12-15,1065642.1,0.013136833,13136.833
752,Africa,2022-12-16,1063600.1,0.0006914123,691.4123
753,Africa,2022-12-17,1060574.1,0.0034570615,3457.0615000000003
754,Africa,2022-12-18,1060721.1,0.0,0.0
755,Africa,2022-12-19,631474.94,0.013828246,13828.246000000001
756,Africa,2022-12-20,631474.94,0.0027656492,2765.6492
757,Africa,2022-12-21,637999.5,0.0006914123,691.4123
758,Africa,2022-12-22,637668.5,0.0006914123,691.4123
759,Africa,2022-12-23,640886.5,0.0013828246,1382.8246
760,Africa,2022-12-24,639641.5,0.0013828246,1382.8246
761,Africa,2022-12-25,638785.5,0.0020742367,2074.2367
762,Africa,2022-12-26,639778.94,0.0062227105,6222.7105
763,Africa,2022-12-27,648299.7,0.0006914123,691.4123
764,Africa,2022-12-28,648299.7,0.0,0.0
765,Africa,2022-12-29,648299.7,0.0013828246,1382.8246
766,Africa,2022-12-30,648299.7,0.0013828246,1382.8246
767,Africa,2022-12-31,648299.7,0.0027656492,2765.6492
768,Africa,2023-01-01,648299.7,0.0041484735,4148.4735
769,Africa,2023-01-02,630090.9,0.0034570615,3457.0615000000003
770,Africa,2023-01-03,617498.94,0.0006914123,691.4123
771,Africa,2023-01-04,621161.75,0.0020742367,2074.2367
772,Africa,2023-01-05,621161.75,0.0006914123,691.4123
773,Africa,2023-01-06,621161.75,0.0034570615,3457.0615000000003
774,Africa,2023-01-07,618310.75,0.0013828246,1382.8246
775,Africa,2023-01-08,618310.75,0.0006914123,691.4123
776,Africa,2023-01-09,545291.75,0.006914123,6914.1230000000005
777,Africa,2023-01-10,545291.75,0.0006914123,691.4123
778,Africa,2023-01-11,545291.75,0.0,0.0
779,Africa,2023-01-12,545291.75,0.0020742367,2074.2367
780,Africa,2023-01-13,545291.75,0.006914123,6914.1230000000005
781,Africa,2023-01-14,545291.75,0.0013828246,1382.8246
782,Africa,2023-01-15,545291.75,0.0013828246,1382.8246
783,Africa,2023-01-16,445386.28,0.00898836,8988.36
784,Africa,2023-01-17,445873.06,0.0062227105,6222.7105
785,Africa,2023-01-18,445291.47,0.0027656492,2765.6492
786,Africa,2023-01-19,445291.47,0.0,0.0
787,Africa,2023-01-20,445291.47,0.014519658,14519.658
788,Africa,2023-01-21,445291.47,0.0034570615,3457.0615000000003
789,Africa,2023-01-22,445291.47,0.0062227105,6222.7105
790,Africa,2023-01-23,432248.53,0.013136833,13136.833
791,Africa,2023-01-24,432248.53,0.0013828246,1382.8246
792,Africa,2023-01-25,432237.88,0.0013828246,1382.8246
793,Africa,2023-01-26,432237.88,0.0013828246,1382.8246
794,Africa,2023-01-27,432237.88,0.0,0.0
795,Africa,2023-01-28,432237.88,0.0027656492,2765.6492
796,Africa,2023-01-29,432237.88,0.0020742367,2074.2367
797,Africa,2023-01-30,785633.3,0.006914123,6914.1230000000005
798,Africa,2023-01-31,785633.3,0.004839886,4839.8859999999995
799,Africa,2023-02-01,572566.44,0.0041484735,4148.4735
800,Africa,2023-02-02,572566.44,0.0006914123,691.4123
801,Africa,2023-02-03,572566.44,0.0013828246,1382.8246
802,Africa,2023-02-04,572566.44,0.0020742367,2074.2367
803,Africa,2023-02-05,571868.06,0.0013828246,1382.8246
804,Africa,2023-02-06,597267.0,0.0062227105,6222.7105
805,Africa,2023-02-07,597267.0,0.0006914123,691.4123
806,Africa,2023-02-08,597235.8,0.0,0.0
807,Africa,2023-02-09,597235.8,0.0020742367,2074.2367
808,Africa,2023-02-10,597235.8,0.0,0.0
809,Africa,2023-02-11,597235.8,0.0027656492,2765.6492
810,Africa,2023-02-12,597235.8,0.0027656492,2765.6492
811,Africa,2023-02-13,640111.44,0.013136833,13136.833
812,Africa,2023-02-14,640987.1,0.0,0.0
813,Africa,2023-02-15,639985.94,0.0,0.0
814,Africa,2023-02-16,639985.94,0.0,0.0
815,Africa,2023-02-17,639985.94,0.0,0.0
816,Africa,2023-02-18,639985.94,0.0006914123,691.4123
817,Africa,2023-02-19,639985.94,0.0006914123,691.4123
818,Africa,2023-02-20,616629.25,0.004839886,4839.8859999999995
819,Africa,2023-02-21,616629.25,0.0006914123,691.4123
820,Africa,2023-02-22,521637.22,0.0,0.0
821,Africa,2023-02-23,521637.22,0.0006914123,691.4123
822,Africa,2023-02-24,521699.22,0.0027656492,2765.6492
823,Africa,2023-02-25,521699.22,0.0034570615,3457.0615000000003
824,Africa,2023-02-26,521699.22,0.0,0.0
